NOTE
Two test results are shown here, for two different metrics during training:
1. NDCG@10 (result: 0.6998)
2. ERR@10 (result: 0.6971) (RankLib's default metric)



java -jar RankLib-2.14.jar -train ../data/final/model2_train.txt -test ../data/final/model2_test.txt -validate ../data/final/model2_validate.txt -ranker 7 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model_listnet/model2_listnet.txt


Discard orig. features
Training data:	../data/final/model2_train.txt
Test data:	../data/final/model2_test.txt
Validation data:	../data/final/model2_validate.txt
Feature vector representation: Dense.
Ranking method:	ListNet
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No

[+] ListNet's Parameters:
No. of epochs: 1500
Learning rate: 1.0E-5

Reading feature file [../data/final/model2_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/final/model2_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/final/model2_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
-----------------------------------------
Training starts...
--------------------------------------------------
#epoch  | C.E. Loss      | NDCG@10-T | NDCG@10-V | 
--------------------------------------------------
1105    | 0.0            | 0.4083    | 0.4254    | 
1106    | 0.0            | 0.4083    | 0.4254    | 
1107    | 0.0            | 0.4084    | 0.4253    | 
1108    | 0.0            | 0.4084    | 0.426     | 
1109    | 0.0            | 0.4084    | 0.426     | 
1110    | 0.0            | 0.4087    | 0.426     | 
1111    | 0.0            | 0.4087    | 0.426     | 
1112    | 0.0            | 0.4087    | 0.426     | 
1113    | 0.0            | 0.4087    | 0.426     | 
1114    | 0.0            | 0.4088    | 0.4261    | 
1115    | 0.0            | 0.4089    | 0.4261    | 
1116    | 0.0            | 0.4089    | 0.4261    | 
1117    | 0.0            | 0.4088    | 0.4261    | 
1118    | 0.0            | 0.4086    | 0.4261    | 
1119    | 0.0            | 0.4087    | 0.4261    | 
1120    | 0.0            | 0.4085    | 0.4261    | 
1121    | 0.0            | 0.4083    | 0.426     | 
1122    | 0.0            | 0.4081    | 0.426     | 
1123    | 0.0            | 0.4081    | 0.426     | 
1124    | 0.0            | 0.4081    | 0.426     | 
1125    | 0.0            | 0.4079    | 0.426     | 
1126    | 0.0            | 0.4079    | 0.426     | 
1127    | 0.0            | 0.4079    | 0.426     | 
1128    | 0.0            | 0.4079    | 0.426     | 
1129    | 0.0            | 0.4079    | 0.426     | 
1130    | 0.0            | 0.4077    | 0.426     | 
1131    | 0.0            | 0.4077    | 0.426     | 
1132    | 0.0            | 0.4077    | 0.4259    | 
1133    | 0.0            | 0.4078    | 0.426     | 
1134    | 0.0            | 0.4076    | 0.4258    | 
1135    | 0.0            | 0.4076    | 0.4257    | 
1136    | 0.0            | 0.4075    | 0.4257    | 
1137    | 0.0            | 0.4074    | 0.4256    | 
1138    | 0.0            | 0.4074    | 0.4256    | 
1139    | 0.0            | 0.4074    | 0.4256    | 
1140    | 0.0            | 0.4074    | 0.4252    | 
1141    | 0.0            | 0.4073    | 0.4252    | 
1142    | 0.0            | 0.4073    | 0.4252    | 
1143    | 0.0            | 0.4073    | 0.4252    | 
1144    | 0.0            | 0.4071    | 0.4252    | 
1145    | 0.0            | 0.4072    | 0.4252    | 
1146    | 0.0            | 0.4072    | 0.4252    | 
1147    | 0.0            | 0.4071    | 0.4251    | 
1148    | 0.0            | 0.4072    | 0.4251    | 
1149    | 0.0            | 0.4072    | 0.4251    | 
1150    | 0.0            | 0.4072    | 0.4251    | 
1151    | 0.0            | 0.4072    | 0.4251    | 
1152    | 0.0            | 0.4072    | 0.425     | 
1153    | 0.0            | 0.4072    | 0.425     | 
1154    | 0.0            | 0.4072    | 0.425     | 
1155    | 0.0            | 0.4066    | 0.425     | 
1156    | 0.0            | 0.4066    | 0.425     | 
1157    | 0.0            | 0.4067    | 0.4249    | 
1158    | 0.0            | 0.4064    | 0.4251    | 
1159    | 0.0            | 0.4064    | 0.4251    | 
1160    | 0.0            | 0.4063    | 0.4251    | 
1161    | 0.0            | 0.4062    | 0.4251    | 
1162    | 0.0            | 0.4061    | 0.4251    | 
1163    | 0.0            | 0.4061    | 0.4251    | 
1164    | 0.0            | 0.4061    | 0.425     | 
1165    | 0.0            | 0.4061    | 0.425     | 
1166    | 0.0            | 0.4059    | 0.425     | 
1167    | 0.0            | 0.4059    | 0.425     | 
1168    | 0.0            | 0.4059    | 0.425     | 
1169    | 0.0            | 0.4059    | 0.425     | 
1170    | 0.0            | 0.4059    | 0.425     | 
1171    | 0.0            | 0.4059    | 0.4246    | 
1172    | 0.0            | 0.4059    | 0.4246    | 
1173    | 0.0            | 0.4059    | 0.4246    | 
1174    | 0.0            | 0.4059    | 0.4246    | 
1175    | 0.0            | 0.4059    | 0.4246    | 
1176    | 0.0            | 0.4059    | 0.4246    | 
1177    | 0.0            | 0.4058    | 0.4246    | 
1178    | 0.0            | 0.4058    | 0.4246    | 
1179    | 0.0            | 0.4058    | 0.4246    | 
1180    | 0.0            | 0.4058    | 0.4246    | 
1181    | 0.0            | 0.4041    | 0.4243    | 
1182    | 0.0            | 0.4039    | 0.4243    | 
1183    | 0.0            | 0.4039    | 0.4243    | 
1184    | 0.0            | 0.4036    | 0.424     | 
1185    | 0.0            | 0.4036    | 0.424     | 
1186    | 0.0            | 0.4036    | 0.424     | 
1187    | 0.0            | 0.4036    | 0.424     | 
1188    | 0.0            | 0.4035    | 0.424     | 
1189    | 0.0            | 0.4034    | 0.4238    | 
1190    | 0.0            | 0.4034    | 0.4238    | 
1191    | 0.0            | 0.4034    | 0.4239    | 
1192    | 0.0            | 0.4034    | 0.4239    | 
1193    | 0.0            | 0.4034    | 0.4237    | 
1194    | 0.0            | 0.4034    | 0.4237    | 
1195    | 0.0            | 0.4034    | 0.4237    | 
1196    | 0.0            | 0.4034    | 0.4237    | 
1197    | 0.0            | 0.4034    | 0.4237    | 
1198    | 0.0            | 0.4015    | 0.4237    | 
1199    | 0.0            | 0.4015    | 0.4237    | 
1200    | 0.0            | 0.4013    | 0.4235    | 
1201    | 0.0            | 0.4012    | 0.4236    | 
1202    | 0.0            | 0.4012    | 0.4233    | 
1203    | 0.0            | 0.4012    | 0.4233    | 
1204    | 0.0            | 0.401     | 0.4233    | 
1205    | 0.0            | 0.401     | 0.4233    | 
1206    | 0.0            | 0.401     | 0.4233    | 
1207    | 0.0            | 0.4001    | 0.4233    | 
1208    | 0.0            | 0.3997    | 0.4233    | 
1209    | 0.0            | 0.3997    | 0.4233    | 
1210    | 0.0            | 0.3997    | 0.4233    | 
1211    | 0.0            | 0.3997    | 0.4233    | 
1212    | 0.0            | 0.3996    | 0.4232    | 
1213    | 0.0            | 0.3996    | 0.4232    | 
1214    | 0.0            | 0.3996    | 0.4232    | 
1215    | 0.0            | 0.3996    | 0.4232    | 
1216    | 0.0            | 0.3995    | 0.4232    | 
1217    | 0.0            | 0.3995    | 0.4232    | 
1218    | 0.0            | 0.3993    | 0.4232    | 
1219    | 0.0            | 0.3993    | 0.4232    | 
1220    | 0.0            | 0.3993    | 0.4232    | 
1221    | 0.0            | 0.3993    | 0.4232    | 
1222    | 0.0            | 0.3993    | 0.4232    | 
1223    | 0.0            | 0.3991    | 0.423     | 
1224    | 0.0            | 0.3989    | 0.423     | 
1225    | 0.0            | 0.3989    | 0.4231    | 
1226    | 0.0            | 0.3989    | 0.423     | 
1227    | 0.0            | 0.3989    | 0.423     | 
1228    | 0.0            | 0.3989    | 0.423     | 
1229    | 0.0            | 0.3989    | 0.423     | 
1230    | 0.0            | 0.3989    | 0.423     | 
1231    | 0.0            | 0.3989    | 0.4228    | 
1232    | 0.0            | 0.3989    | 0.4228    | 
1233    | 0.0            | 0.3987    | 0.4228    | 
1234    | 0.0            | 0.3987    | 0.4227    | 
1235    | 0.0            | 0.3987    | 0.4227    | 
1236    | 0.0            | 0.3987    | 0.4227    | 
1237    | 0.0            | 0.3986    | 0.4227    | 
1238    | 0.0            | 0.3986    | 0.4227    | 
1239    | 0.0            | 0.3984    | 0.4221    | 
1240    | 0.0            | 0.3984    | 0.4221    | 
1241    | 0.0            | 0.3984    | 0.4221    | 
1242    | 0.0            | 0.3984    | 0.4221    | 
1243    | 0.0            | 0.3982    | 0.4221    | 
1244    | 0.0            | 0.3982    | 0.4221    | 
1245    | 0.0            | 0.3982    | 0.4221    | 
1246    | 0.0            | 0.3982    | 0.4221    | 
1247    | 0.0            | 0.3982    | 0.4221    | 
1248    | 0.0            | 0.3982    | 0.4221    | 
1249    | 0.0            | 0.3982    | 0.422     | 
1250    | 0.0            | 0.3982    | 0.422     | 
1251    | 0.0            | 0.3982    | 0.422     | 
1252    | 0.0            | 0.3982    | 0.422     | 
1253    | 0.0            | 0.3982    | 0.422     | 
1254    | 0.0            | 0.3982    | 0.422     | 
1255    | 0.0            | 0.3979    | 0.422     | 
1256    | 0.0            | 0.3979    | 0.422     | 
1257    | 0.0            | 0.3978    | 0.422     | 
1258    | 0.0            | 0.3978    | 0.422     | 
1259    | 0.0            | 0.3976    | 0.422     | 
1260    | 0.0            | 0.3976    | 0.4219    | 
1261    | 0.0            | 0.3976    | 0.4219    | 
1262    | 0.0            | 0.3976    | 0.4219    | 
1263    | 0.0            | 0.3972    | 0.4219    | 
1264    | 0.0            | 0.3972    | 0.4219    | 
1265    | 0.0            | 0.3971    | 0.4219    | 
1266    | 0.0            | 0.3971    | 0.4219    | 
1267    | 0.0            | 0.397     | 0.4219    | 
1268    | 0.0            | 0.3971    | 0.4217    | 
1269    | 0.0            | 0.397     | 0.4217    | 
1270    | 0.0            | 0.397     | 0.4212    | 
1271    | 0.0            | 0.397     | 0.4212    | 
1272    | 0.0            | 0.3968    | 0.4212    | 
1273    | 0.0            | 0.3968    | 0.4212    | 
1274    | 0.0            | 0.3965    | 0.4212    | 
1275    | 0.0            | 0.3965    | 0.4212    | 
1276    | 0.0            | 0.3965    | 0.4212    | 
1277    | 0.0            | 0.3965    | 0.4206    | 
1278    | 0.0            | 0.3965    | 0.4206    | 
1279    | 0.0            | 0.3965    | 0.4206    | 
1280    | 0.0            | 0.3965    | 0.4202    | 
1281    | 0.0            | 0.3965    | 0.4202    | 
1282    | 0.0            | 0.3965    | 0.4202    | 
1283    | 0.0            | 0.3965    | 0.4202    | 
1284    | 0.0            | 0.3964    | 0.4202    | 
1285    | 0.0            | 0.3964    | 0.4202    | 
1286    | 0.0            | 0.3963    | 0.4203    | 
1287    | 0.0            | 0.3963    | 0.4203    | 
1288    | 0.0            | 0.3963    | 0.4203    | 
1289    | 0.0            | 0.3963    | 0.4203    | 
1290    | 0.0            | 0.3963    | 0.4203    | 
1291    | 0.0            | 0.3963    | 0.4203    | 
1292    | 0.0            | 0.3963    | 0.4203    | 
1293    | 0.0            | 0.3963    | 0.4203    | 
1294    | 0.0            | 0.3962    | 0.4203    | 
1295    | 0.0            | 0.3959    | 0.4203    | 
1296    | 0.0            | 0.3959    | 0.4201    | 
1297    | 0.0            | 0.3959    | 0.4201    | 
1298    | 0.0            | 0.3956    | 0.4201    | 
1299    | 0.0            | 0.3958    | 0.4201    | 
1300    | 0.0            | 0.3956    | 0.4201    | 
1301    | 0.0            | 0.3956    | 0.42      | 
1302    | 0.0            | 0.3956    | 0.42      | 
1303    | 0.0            | 0.3956    | 0.42      | 
1304    | 0.0            | 0.3956    | 0.42      | 
1305    | 0.0            | 0.3955    | 0.4199    | 
1306    | 0.0            | 0.3955    | 0.4199    | 
1307    | 0.0            | 0.3955    | 0.4198    | 
1308    | 0.0            | 0.3955    | 0.4198    | 
1309    | 0.0            | 0.3955    | 0.4198    | 
1310    | 0.0            | 0.3951    | 0.4198    | 
1311    | 0.0            | 0.395     | 0.4198    | 
1312    | 0.0            | 0.395     | 0.4198    | 
1313    | 0.0            | 0.395     | 0.4198    | 
1314    | 0.0            | 0.395     | 0.4198    | 
1315    | 0.0            | 0.395     | 0.4198    | 
1316    | 0.0            | 0.395     | 0.4192    | 
1317    | 0.0            | 0.395     | 0.419     | 
1318    | 0.0            | 0.395     | 0.419     | 
1319    | 0.0            | 0.3949    | 0.419     | 
1320    | 0.0            | 0.3949    | 0.419     | 
1321    | 0.0            | 0.3949    | 0.419     | 
1322    | 0.0            | 0.3948    | 0.419     | 
1323    | 0.0            | 0.3948    | 0.419     | 
1324    | 0.0            | 0.3949    | 0.419     | 
1325    | 0.0            | 0.3948    | 0.419     | 
1326    | 0.0            | 0.3948    | 0.419     | 
1327    | 0.0            | 0.3948    | 0.419     | 
1328    | 0.0            | 0.3947    | 0.419     | 
1329    | 0.0            | 0.3946    | 0.4189    | 
1330    | 0.0            | 0.3946    | 0.4188    | 
1331    | 0.0            | 0.3946    | 0.4188    | 
1332    | 0.0            | 0.3946    | 0.4188    | 
1333    | 0.0            | 0.3946    | 0.4188    | 
1334    | 0.0            | 0.3946    | 0.4188    | 
1335    | 0.0            | 0.3946    | 0.419     | 
1336    | 0.0            | 0.3946    | 0.419     | 
1337    | 0.0            | 0.3946    | 0.419     | 
1338    | 0.0            | 0.3946    | 0.419     | 
1339    | 0.0            | 0.3946    | 0.419     | 
1340    | 0.0            | 0.3946    | 0.419     | 
1341    | 0.0            | 0.3946    | 0.419     | 
1342    | 0.0            | 0.3946    | 0.4189    | 
1343    | 0.0            | 0.3944    | 0.4189    | 
1344    | 0.0            | 0.3944    | 0.4189    | 
1345    | 0.0            | 0.3944    | 0.4189    | 
1346    | 0.0            | 0.3944    | 0.4189    | 
1347    | 0.0            | 0.3943    | 0.4188    | 
1348    | 0.0            | 0.3943    | 0.4188    | 
1349    | 0.0            | 0.3943    | 0.4188    | 
1350    | 0.0            | 0.3943    | 0.4188    | 
1351    | 0.0            | 0.3943    | 0.4188    | 
1352    | 0.0            | 0.3943    | 0.4188    | 
1353    | 0.0            | 0.3936    | 0.4188    | 
1354    | 0.0            | 0.3936    | 0.4188    | 
1355    | 0.0            | 0.3936    | 0.4188    | 
1356    | 0.0            | 0.3936    | 0.4188    | 
1357    | 0.0            | 0.3936    | 0.4188    | 
1358    | 0.0            | 0.3935    | 0.4185    | 
1359    | 0.0            | 0.3935    | 0.4185    | 
1360    | 0.0            | 0.3935    | 0.4185    | 
1361    | 0.0            | 0.3933    | 0.4185    | 
1362    | 0.0            | 0.3932    | 0.4185    | 
1363    | 0.0            | 0.393     | 0.4185    | 
1364    | 0.0            | 0.393     | 0.4185    | 
1365    | 0.0            | 0.393     | 0.4185    | 
1366    | 0.0            | 0.393     | 0.4185    | 
1367    | 0.0            | 0.393     | 0.4185    | 
1368    | 0.0            | 0.393     | 0.4185    | 
1369    | 0.0            | 0.393     | 0.4185    | 
1370    | 0.0            | 0.3929    | 0.4185    | 
1371    | 0.0            | 0.3929    | 0.4185    | 
1372    | 0.0            | 0.3927    | 0.4185    | 
1373    | 0.0            | 0.3927    | 0.4185    | 
1374    | 0.0            | 0.3927    | 0.4184    | 
1375    | 0.0            | 0.3927    | 0.4184    | 
1376    | 0.0            | 0.3927    | 0.4184    | 
1377    | 0.0            | 0.3927    | 0.4184    | 
1378    | 0.0            | 0.3927    | 0.4184    | 
1379    | 0.0            | 0.3927    | 0.4184    | 
1380    | 0.0            | 0.3927    | 0.4184    | 
1381    | 0.0            | 0.3927    | 0.4184    | 
1382    | 0.0            | 0.3927    | 0.4184    | 
1383    | 0.0            | 0.3927    | 0.4184    | 
1384    | 0.0            | 0.3925    | 0.4184    | 
1385    | 0.0            | 0.3925    | 0.4185    | 
1386    | 0.0            | 0.3925    | 0.4184    | 
1387    | 0.0            | 0.3925    | 0.4184    | 
1388    | 0.0            | 0.3925    | 0.4184    | 
1389    | 0.0            | 0.3923    | 0.4181    | 
1390    | 0.0            | 0.3923    | 0.4181    | 
1391    | 0.0            | 0.3923    | 0.4181    | 
1392    | 0.0            | 0.3923    | 0.4181    | 
1393    | 0.0            | 0.3921    | 0.4181    | 
1394    | 0.0            | 0.392     | 0.4181    | 
1395    | 0.0            | 0.392     | 0.4181    | 
1396    | 0.0            | 0.392     | 0.4181    | 
1397    | 0.0            | 0.392     | 0.4181    | 
1398    | 0.0            | 0.392     | 0.4181    | 
1399    | 0.0            | 0.392     | 0.4181    | 
1400    | 0.0            | 0.3919    | 0.4181    | 
1401    | 0.0            | 0.392     | 0.418     | 
1402    | 0.0            | 0.392     | 0.418     | 
1403    | 0.0            | 0.392     | 0.418     | 
1404    | 0.0            | 0.392     | 0.418     | 
1405    | 0.0            | 0.3918    | 0.418     | 
1406    | 0.0            | 0.3918    | 0.418     | 
1407    | 0.0            | 0.3918    | 0.418     | 
1408    | 0.0            | 0.3918    | 0.418     | 
1409    | 0.0            | 0.3915    | 0.4177    | 
1410    | 0.0            | 0.3915    | 0.4177    | 
1411    | 0.0            | 0.3915    | 0.4177    | 
1412    | 0.0            | 0.3912    | 0.4177    | 
1413    | 0.0            | 0.3912    | 0.4175    | 
1414    | 0.0            | 0.3912    | 0.4175    | 
1415    | 0.0            | 0.3911    | 0.4175    | 
1416    | 0.0            | 0.3911    | 0.4175    | 
1417    | 0.0            | 0.3911    | 0.4174    | 
1418    | 0.0            | 0.3911    | 0.4173    | 
1419    | 0.0            | 0.3911    | 0.4173    | 
1420    | 0.0            | 0.3911    | 0.4173    | 
1421    | 0.0            | 0.3911    | 0.4173    | 
1422    | 0.0            | 0.3911    | 0.417     | 
1423    | 0.0            | 0.3911    | 0.417     | 
1424    | 0.0            | 0.391     | 0.417     | 
1425    | 0.0            | 0.391     | 0.417     | 
1426    | 0.0            | 0.3909    | 0.417     | 
1427    | 0.0            | 0.3909    | 0.417     | 
1428    | 0.0            | 0.3909    | 0.417     | 
1429    | 0.0            | 0.3909    | 0.417     | 
1430    | 0.0            | 0.3908    | 0.417     | 
1431    | 0.0            | 0.3908    | 0.417     | 
1432    | 0.0            | 0.3908    | 0.417     | 
1433    | 0.0            | 0.3908    | 0.417     | 
1434    | 0.0            | 0.3908    | 0.417     | 
1435    | 0.0            | 0.3908    | 0.417     | 
1436    | 0.0            | 0.3908    | 0.417     | 
1437    | 0.0            | 0.3908    | 0.417     | 
1438    | 0.0            | 0.3908    | 0.417     | 
1439    | 0.0            | 0.3908    | 0.417     | 
1440    | 0.0            | 0.3908    | 0.4166    | 
1441    | 0.0            | 0.3899    | 0.4166    | 
1442    | 0.0            | 0.3899    | 0.4166    | 
1443    | 0.0            | 0.3899    | 0.4166    | 
1444    | 0.0            | 0.3898    | 0.4166    | 
1445    | 0.0            | 0.3898    | 0.4166    | 
1446    | 0.0            | 0.3898    | 0.4166    | 
1447    | 0.0            | 0.3898    | 0.4166    | 
1448    | 0.0            | 0.3898    | 0.4166    | 
1449    | 0.0            | 0.3889    | 0.4149    | 
1450    | 0.0            | 0.3889    | 0.4149    | 
1451    | 0.0            | 0.3889    | 0.4149    | 
1452    | 0.0            | 0.3889    | 0.4149    | 
1453    | 0.0            | 0.3889    | 0.4149    | 
1454    | 0.0            | 0.3889    | 0.4149    | 
1455    | 0.0            | 0.3889    | 0.4149    | 
1456    | 0.0            | 0.3888    | 0.4149    | 
1457    | 0.0            | 0.3888    | 0.4149    | 
1458    | 0.0            | 0.3888    | 0.4146    | 
1459    | 0.0            | 0.3888    | 0.4145    | 
1460    | 0.0            | 0.3887    | 0.4143    | 
1461    | 0.0            | 0.3887    | 0.4143    | 
1462    | 0.0            | 0.3887    | 0.4143    | 
1463    | 0.0            | 0.3886    | 0.4143    | 
1464    | 0.0            | 0.3886    | 0.4143    | 
1465    | 0.0            | 0.3885    | 0.4143    | 
1466    | 0.0            | 0.3885    | 0.4143    | 
1467    | 0.0            | 0.387     | 0.4114    | 
1468    | 0.0            | 0.387     | 0.4113    | 
1469    | 0.0            | 0.3869    | 0.4113    | 
1470    | 0.0            | 0.3869    | 0.4113    | 
1471    | 0.0            | 0.3868    | 0.4113    | 
1472    | 0.0            | 0.3868    | 0.4113    | 
1473    | 0.0            | 0.3867    | 0.4112    | 
1474    | 0.0            | 0.3867    | 0.4112    | 
1475    | 0.0            | 0.3867    | 0.4112    | 
1476    | 0.0            | 0.3867    | 0.4112    | 
1477    | 0.0            | 0.3867    | 0.4112    | 
1478    | 0.0            | 0.3867    | 0.4112    | 
1479    | 0.0            | 0.3867    | 0.4112    | 
1480    | 0.0            | 0.3867    | 0.4112    | 
1481    | 0.0            | 0.3866    | 0.4112    | 
1482    | 0.0            | 0.3866    | 0.4112    | 
1483    | 0.0            | 0.3866    | 0.4112    | 
1484    | 0.0            | 0.3866    | 0.4111    | 
1485    | 0.0            | 0.3866    | 0.4111    | 
1486    | 0.0            | 0.3866    | 0.4111    | 
1487    | 0.0            | 0.3865    | 0.4111    | 
1488    | 0.0            | 0.3865    | 0.4111    | 
1489    | 0.0            | 0.3865    | 0.4111    | 
1490    | 0.0            | 0.3865    | 0.4111    | 
1491    | 0.0            | 0.3865    | 0.4111    | 
1492    | 0.0            | 0.3862    | 0.4111    | 
1493    | 0.0            | 0.3862    | 0.4111    | 
1494    | 0.0            | 0.3862    | 0.4111    | 
1495    | 0.0            | 0.3862    | 0.4111    | 
1496    | 0.0            | 0.3862    | 0.4108    | 
1497    | 0.0            | 0.3862    | 0.4108    | 
1498    | 0.0            | 0.3862    | 0.4108    | 
1499    | 0.0            | 0.3862    | 0.4108    | 
1500    | 0.0            | 0.3862    | 0.4108    | 
--------------------------------------------------
Finished sucessfully.
ERR@10 on training data: 0.4551
ERR@10 on validation data: 0.4664
---------------------------------
NDCG@10 on test data: 0.6971
