java -jar RankLib-2.14.jar -train ../data/experiment/no_parsetree_train.txt -test ../data/experiment/no_parsetree_test.txt -validate ../data/experiment/no_parsetree_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_no_parsetree.txt

Discard orig. features
Training data:	../data/experiment/no_parsetree_train.txt
Test data:	../data/experiment/no_parsetree_test.txt
Validation data:	../data/experiment/no_parsetree_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_no_parsetree.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/no_parsetree_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/no_parsetree_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/no_parsetree_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
367     | 0.9539    | 0.9265    | 
368     | 0.9539    | 0.9265    | 
369     | 0.9539    | 0.9265    | 
370     | 0.9539    | 0.9265    | 
371     | 0.9539    | 0.9265    | 
372     | 0.9539    | 0.9265    | 
373     | 0.9539    | 0.9265    | 
374     | 0.9539    | 0.9265    | 
375     | 0.9539    | 0.9265    | 
376     | 0.9539    | 0.9265    | 
377     | 0.9539    | 0.9265    | 
378     | 0.9539    | 0.9265    | 
379     | 0.9539    | 0.9265    | 
380     | 0.9539    | 0.9265    | 
381     | 0.9539    | 0.9265    | 
382     | 0.9539    | 0.9265    | 
383     | 0.9539    | 0.9265    | 
384     | 0.9539    | 0.9265    | 
385     | 0.9539    | 0.9265    | 
386     | 0.9539    | 0.9265    | 
387     | 0.9539    | 0.9265    | 
388     | 0.9539    | 0.9265    | 
389     | 0.9539    | 0.9265    | 
390     | 0.9539    | 0.9265    | 
391     | 0.9539    | 0.9265    | 
392     | 0.9539    | 0.9265    | 
393     | 0.9539    | 0.9265    | 
394     | 0.9539    | 0.9265    | 
395     | 0.9539    | 0.9265    | 
396     | 0.9539    | 0.9265    | 
397     | 0.9539    | 0.9265    | 
398     | 0.9539    | 0.9265    | 
399     | 0.9539    | 0.9265    | 
400     | 0.9539    | 0.9265    | 
401     | 0.9539    | 0.9265    | 
402     | 0.9539    | 0.9265    | 
403     | 0.9539    | 0.9265    | 
404     | 0.9539    | 0.9265    | 
405     | 0.9539    | 0.9265    | 
406     | 0.9539    | 0.9265    | 
407     | 0.9539    | 0.9265    | 
408     | 0.9539    | 0.9265    | 
409     | 0.9539    | 0.9265    | 
410     | 0.9539    | 0.9265    | 
411     | 0.9539    | 0.9265    | 
412     | 0.9539    | 0.9265    | 
413     | 0.9539    | 0.9265    | 
414     | 0.9539    | 0.9265    | 
415     | 0.9539    | 0.9265    | 
416     | 0.9539    | 0.9265    | 
417     | 0.9539    | 0.9265    | 
418     | 0.9539    | 0.9265    | 
419     | 0.9539    | 0.9265    | 
420     | 0.9539    | 0.9265    | 
421     | 0.9539    | 0.9265    | 
422     | 0.9539    | 0.9265    | 
423     | 0.9539    | 0.9265    | 
424     | 0.9539    | 0.9265    | 
425     | 0.9539    | 0.9265    | 
426     | 0.9539    | 0.9265    | 
427     | 0.9539    | 0.9265    | 
428     | 0.9539    | 0.9265    | 
429     | 0.9539    | 0.9265    | 
430     | 0.9539    | 0.9265    | 
431     | 0.9539    | 0.9265    | 
432     | 0.9539    | 0.9265    | 
433     | 0.9539    | 0.9265    | 
434     | 0.9539    | 0.9265    | 
435     | 0.9539    | 0.9265    | 
436     | 0.9539    | 0.9265    | 
437     | 0.9539    | 0.9265    | 
438     | 0.9539    | 0.9265    | 
439     | 0.9539    | 0.9265    | 
---------------------------------
Finished sucessfully.
NDCG@10 on training data: 0.9536
NDCG@10 on validation data: 0.9265
---------------------------------
NDCG@10 on test data: 0.9692

Model saved to: ../model/experiment/model_no_parsetree.txt
