java -jar RankLib-2.14.jar -train ../data/final/model2_train.txt -test ../data/final/model2_test.txt -validate ../data/final/model2_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/final/model2.txt 

Discard orig. features
Training data:	../data/training/model2_train.txt
Test data:	../data/training/model2_test.txt
Validation data:	../data/training/model2_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/final/model2.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/training/model2_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/training/model2_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/training/model2_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
535     | 0.9539    | 0.9273    | 
536     | 0.9539    | 0.9274    | 
537     | 0.9539    | 0.9274    | 
538     | 0.9539    | 0.9274    | 
539     | 0.9539    | 0.9265    | 
540     | 0.9539    | 0.9265    | 
541     | 0.9539    | 0.9265    | 
542     | 0.9539    | 0.9265    | 
543     | 0.9539    | 0.9265    | 
544     | 0.9539    | 0.9265    | 
545     | 0.9539    | 0.9265    | 
546     | 0.9539    | 0.9265    | 
547     | 0.9539    | 0.9265    | 
548     | 0.9539    | 0.9265    | 
549     | 0.9539    | 0.9265    | 
550     | 0.9539    | 0.9265    | 
551     | 0.9539    | 0.9265    | 
552     | 0.9539    | 0.9265    | 
553     | 0.9539    | 0.9265    | 
554     | 0.9539    | 0.9265    | 
555     | 0.9539    | 0.9265    | 
556     | 0.9539    | 0.9265    | 
557     | 0.9539    | 0.9265    | 
558     | 0.9539    | 0.9265    | 
559     | 0.9539    | 0.9265    | 
560     | 0.9539    | 0.9265    | 
561     | 0.9539    | 0.9261    | 
562     | 0.9539    | 0.9261    | 
563     | 0.9539    | 0.9261    | 
564     | 0.9539    | 0.9261    | 
565     | 0.9539    | 0.9261    | 
566     | 0.9539    | 0.9261    | 
567     | 0.9539    | 0.9261    | 
568     | 0.9539    | 0.9261    | 
569     | 0.9539    | 0.9261    | 
570     | 0.9539    | 0.9261    | 
571     | 0.9539    | 0.9261    | 
572     | 0.9539    | 0.9265    | 
573     | 0.9539    | 0.9265    | 
574     | 0.9539    | 0.9261    | 
575     | 0.9539    | 0.9261    | 
576     | 0.9539    | 0.9261    | 
577     | 0.9539    | 0.9265    | 
578     | 0.9539    | 0.9261    | 
579     | 0.9539    | 0.9261    | 
580     | 0.9539    | 0.9261    | 
581     | 0.9539    | 0.9261    | 
582     | 0.9539    | 0.9261    | 
583     | 0.9539    | 0.9261    | 
584     | 0.9539    | 0.9261    | 
585     | 0.9539    | 0.9261    | 
586     | 0.9539    | 0.9261    | 
587     | 0.9539    | 0.9261    | 
588     | 0.9539    | 0.9261    | 
589     | 0.9539    | 0.9261    | 
590     | 0.9539    | 0.9261    | 
591     | 0.9539    | 0.9261    | 
592     | 0.9539    | 0.9261    | 
