java -jar RankLib-2.14.jar -train ../data/experiment/before_after_train.txt -test ../data/experiment/before_after_test.txt -validate ../data/experiment/before_after_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_before_after.txt

Discard orig. features
Training data:	../data/experiment/before_after_train.txt
Test data:	../data/experiment/before_after_test.txt
Validation data:	../data/experiment/before_after_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_before_after.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/before_after_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/before_after_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/before_after_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
308     | 0.7753    | 0.6697    | 
309     | 0.7755    | 0.6703    | 
310     | 0.7745    | 0.6724    | 
311     | 0.7746    | 0.6722    | 
312     | 0.775     | 0.6742    | 
313     | 0.7751    | 0.6739    | 
314     | 0.7758    | 0.6737    | 
315     | 0.7759    | 0.6739    | 
316     | 0.7758    | 0.673     | 
317     | 0.7759    | 0.6734    | 
318     | 0.776     | 0.6734    | 
319     | 0.7752    | 0.6728    | 
320     | 0.7761    | 0.6747    | 
321     | 0.776     | 0.6752    | 
322     | 0.7767    | 0.6755    | 
323     | 0.7767    | 0.6746    | 
324     | 0.7767    | 0.6747    | 
325     | 0.7767    | 0.6752    | 
326     | 0.7766    | 0.6744    | 
327     | 0.7763    | 0.6746    | 
328     | 0.7771    | 0.6755    | 
329     | 0.7769    | 0.6754    | 
330     | 0.7778    | 0.6752    | 
331     | 0.7763    | 0.6756    | 
332     | 0.7772    | 0.6757    | 
333     | 0.7772    | 0.6764    | 
334     | 0.7772    | 0.674     | 
335     | 0.7771    | 0.675     | 
336     | 0.7774    | 0.674     | 
337     | 0.7775    | 0.6737    | 
338     | 0.7774    | 0.6735    | 
339     | 0.7781    | 0.674     | 
340     | 0.7782    | 0.6733    | 
341     | 0.7799    | 0.6741    | 
342     | 0.779     | 0.6732    | 
343     | 0.779     | 0.6733    | 
344     | 0.779     | 0.6725    | 
345     | 0.7807    | 0.6739    | 
346     | 0.7803    | 0.6726    | 
347     | 0.7801    | 0.6726    | 
348     | 0.7813    | 0.673     | 
349     | 0.7813    | 0.6734    | 
350     | 0.7812    | 0.6733    | 
351     | 0.7813    | 0.6735    | 
352     | 0.7809    | 0.6729    | 
353     | 0.7812    | 0.6725    | 
354     | 0.7812    | 0.6732    | 
355     | 0.7812    | 0.6758    | 
356     | 0.781     | 0.6761    | 
357     | 0.7812    | 0.6763    | 
358     | 0.781     | 0.677     | 
359     | 0.7818    | 0.6769    | 
360     | 0.782     | 0.6754    | 
361     | 0.7809    | 0.6774    | 
362     | 0.781     | 0.677     | 
363     | 0.7815    | 0.6771    | 
364     | 0.7826    | 0.678     | 
365     | 0.7826    | 0.6764    | 
366     | 0.7824    | 0.677     | 
367     | 0.7823    | 0.6765    | 
368     | 0.7828    | 0.6767    | 
369     | 0.7835    | 0.6763    | 
370     | 0.7851    | 0.6765    | 
371     | 0.7848    | 0.6765    | 
372     | 0.7846    | 0.6768    | 
373     | 0.7846    | 0.6741    | 
374     | 0.7851    | 0.6741    | 
375     | 0.7849    | 0.6741    | 
376     | 0.7849    | 0.6745    | 
377     | 0.7844    | 0.6744    | 
378     | 0.7841    | 0.6766    | 
379     | 0.7844    | 0.6775    | 
380     | 0.7846    | 0.6743    | 
381     | 0.7843    | 0.6752    | 
382     | 0.7853    | 0.6754    | 
383     | 0.7855    | 0.6755    | 
384     | 0.7855    | 0.6752    | 
385     | 0.7855    | 0.6754    | 
386     | 0.7858    | 0.6756    | 
387     | 0.7857    | 0.6747    | 
388     | 0.7866    | 0.6747    | 
389     | 0.7866    | 0.6749    | 
390     | 0.7878    | 0.6751    | 
391     | 0.7871    | 0.6749    | 
392     | 0.7868    | 0.6756    | 
393     | 0.7868    | 0.6756    | 
394     | 0.7876    | 0.6756    | 
395     | 0.7887    | 0.6767    | 
396     | 0.7884    | 0.6765    | 
397     | 0.7893    | 0.6759    | 
398     | 0.7891    | 0.6759    | 
399     | 0.7893    | 0.6764    | 
400     | 0.7892    | 0.6747    | 
401     | 0.7895    | 0.6752    | 
402     | 0.7895    | 0.6778    | 
403     | 0.7897    | 0.6778    | 
404     | 0.7891    | 0.6776    | 
405     | 0.7893    | 0.6784    | 
406     | 0.7899    | 0.6788    | 
407     | 0.7905    | 0.6764    | 
408     | 0.7904    | 0.6768    | 
409     | 0.7916    | 0.6771    | 
